"EPI_ISL_70742","PB2: EPI245334 / PB1: EPI245335 / PA: EPI245336 / HA: EPI245337 / NP: EPI245338 / NA: EPI245339 / MP: EPI245340 / NS: EPI245341","A/District of Columbia/INS21/2009","A / H1N1","swl",,"North America / United States / District of Columbia","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-10-30",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",19,"F",,,,,,,,,,"yes"
"EPI_ISL_70733","PB2: EPI245276 / PB1: EPI245277 / PA: EPI245278 / HA: EPI245279 / NP: EPI245280 / NA: EPI245281 / MP: EPI245282 / NS: EPI245283","A/California/VRDL75/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-09-19",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",27,"F",,,,,,,,,,"yes"
"EPI_ISL_70732","PB2: EPI245268 / PB1: EPI245269 / PA: EPI245270 / HA: EPI245271 / NP: EPI245272 / NA: EPI245273 / MP: EPI245274 / NS: EPI245275","A/California/VRDL74/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-08-10",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",21,"M",,,,,,,,,,"yes"
"EPI_ISL_70731","PB2: EPI245260 / PB1: EPI245261 / PA: EPI245262 / HA: EPI245263 / NP: EPI245264 / NA: EPI245265 / MP: EPI245266 / NS: EPI245267","A/California/VRDL73/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-09-01",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",50,"F",,,,,,,,,,"yes"
"EPI_ISL_70730","PB2: EPI245252 / PB1: EPI245253 / PA: EPI245254 / HA: EPI245255 / NP: EPI245256 / NA: EPI245257 / MP: EPI245258 / NS: EPI245259","A/California/VRDL72/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-09-01",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",15,"M",,,,,,,,,,"yes"
"EPI_ISL_70716","PB2: EPI245140 / PB1: EPI245141 / PA: EPI245142 / HA: EPI245143 / NP: EPI245144 / NA: EPI245145 / MP: EPI245146 / NS: EPI245147","A/Australia/69/2009","A / H1N1","swl",,"Oceania / Australia / New South Wales","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-08-05",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",65,"M",,,,,,,,,,"yes"
"EPI_ISL_70709","PB2: EPI245084 / PB1: EPI245085 / PA: EPI245086 / HA: EPI245087 / NP: EPI245088 / NA: EPI245089 / MP: EPI245090 / NS: EPI245091","A/Australia/59/2009","A / H1N1","swl",,"Oceania / Australia / New South Wales","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-08-02",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",15,"M",,,,,,,,,,"yes"
"EPI_ISL_70708","PB2: EPI245076 / PB1: EPI245077 / PA: EPI245078 / HA: EPI245079 / NP: EPI245080 / NA: EPI245081 / MP: EPI245082 / NS: EPI245083","A/Australia/58/2009","A / H1N1","swl",,"Oceania / Australia / New South Wales","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-08-01",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",39,"M",,,,,,,,,,"yes"
"EPI_ISL_70705","PB2: EPI245052 / PB1: EPI245053 / PA: EPI245054 / HA: EPI245055 / NP: EPI245056 / NA: EPI245057 / MP: EPI245058 / NS: EPI245059","A/Australia/54/2009","A / H1N1","swl",,"Oceania / Australia / New South Wales","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-08-16",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",26,"M",,,,,,,,,,"yes"
"EPI_ISL_70704","PB2: EPI245044 / PB1: EPI245045 / PA: EPI245046 / HA: EPI245047 / NP: EPI245048 / NA: EPI245049 / MP: EPI245050 / NS: EPI245051","A/Australia/53/2009","A / H1N1","swl",,"Oceania / Australia / New South Wales","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-07-29",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",5,"M",,,,,,,,,,"yes"
"EPI_ISL_70699","PB2: EPI245004 / PB1: EPI245005 / PA: EPI245006 / HA: EPI245007 / NP: EPI245008 / NA: EPI245009 / MP: EPI245010 / NS: EPI245011","A/Australia/44/2009","A / H1N1","swl",,"Oceania / Australia / New South Wales","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-07-26",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",31,"M",,,,,,,,,,"yes"
"EPI_ISL_70694","PB2: EPI244964 / PB1: EPI244965 / PA: EPI244966 / HA: EPI244967 / NP: EPI244968 / NA: EPI244969 / MP: EPI244970 / NS: EPI244971","A/Australia/37/2009","A / H1N1","swl",,"Oceania / Australia / New South Wales","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-07-24",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",6,"M",,,,,,,,,,"yes"
"EPI_ISL_70688","PB2: EPI244913 / PB1: EPI244914 / PA: EPI244915 / HA: EPI244916 / NP: EPI244917 / NA: EPI244918 / MP: EPI244919 / NS: EPI244920","A/Australia/28/2009","A / H1N1","swl",,"Oceania / Australia / New South Wales","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-07-23",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",39,"M",,,,,,,,,,"yes"
"EPI_ISL_70687","PB2: EPI244905 / PB1: EPI244906 / PA: EPI244907 / HA: EPI244908 / NP: EPI244909 / NA: EPI244910 / MP: EPI244911 / NS: EPI244912","A/Australia/27/2009","A / H1N1","swl",,"Oceania / Australia / New South Wales","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-07-22",,"2010-03-02",,,"Unknown","Unknown","Unknown","Unknown","Unknown",51,"M",,,,,,,,,,"yes"
"EPI_ISL_70619","PB2: EPI244667 / PB1: EPI244661 / PA: EPI244655 / HA: EPI244649 / NP: EPI244643 / NA: EPI244637 / MP: EPI244631 / NS: EPI244625","A/Thailand/CU-B267/2009","A / H1N1","seasonal",,"Asia / Thailand","Human","Initial import","Public Domain Database Import",,"Thongmee,C.; Thaweesak,T.; Suwannakarn,K.; Theamboonlers,A.; Poovorawan,Y.",,,"2009-07-02",,"2010-03-01",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_70416","PB2: EPI266819 / PB1: EPI266818 / PA: EPI266817 / HA: EPI244142 / NP: EPI266816 / NA: EPI244141 / MP: EPI244140 / NS: EPI266815","A/Beijing-Chaoyang/11230/2009","A / H1N1","seasonal","C2/C1","Asia / China","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2010737509",,,,"2009-10-15","human case of H1N1 seasonal influenza","2010-06-08","A/BRISBANE/59/2007-LIKE (H1N1)",,"Resistant","Resistant","Sensitive","Unknown","Unknown",,,,,,,0,,,,,"no"
"EPI_ISL_70397","PB2: EPI244095 / PB1: EPI244096 / PA: EPI244094 / HA: EPI244098 / NP: EPI244091 / NA: EPI244097 / MP: EPI244093 / NS: EPI244092","A/duck/Vietnam/TG24/05","A / H5N1",,"2.egg p.","Asia / Vietnam / Vietnam","Human","Elke Starick (Friedrich-Loeffler-Institut)","Friedrich-Loeffler-Institut",,,,,"2005-06-27",,"2010-09-24",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_70179","PB2: EPI243458 / PB1: EPI243459 / PA: EPI243460 / HA: EPI243461 / NP: EPI243462 / NA: EPI243463 / MP: EPI243464 / NS: EPI243465","A/Yokohama/78/2008","A / H1N1","seasonal","MDCK2","Asia / Japan","Human","Initial import","Public Domain Database Import",,"Zaraket,H.; Saito,R.; Suzuki,Y.; Baranovich,T.; Suzuki,H.",,,"2008-02-28",,"2010-02-05",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_70178","PB2: EPI243450 / PB1: EPI243451 / PA: EPI243452 / HA: EPI243453 / NP: EPI243454 / NA: EPI243455 / MP: EPI243456 / NS: EPI243457","A/Tottori/08T010/2008","A / H1N1","seasonal","MDCK2","Asia / Japan","Human","Initial import","Public Domain Database Import",,"Zaraket,H.; Saito,R.; Suzuki,Y.; Baranovich,T.; Suzuki,H.",,,"2008-12-31",,"2010-02-08",,,"Unknown","Unknown","Unknown","Unknown","Unknown",17,"M",,,,,0,,,,,"yes"
"EPI_ISL_70172","PB2: EPI243402 / PB1: EPI243403 / PA: EPI243404 / HA: EPI243405 / NP: EPI243406 / NA: EPI243407 / MP: EPI243408 / NS: EPI243409","A/Niigata/07F102/2008","A / H1N1","seasonal","MDCK2","Asia / Japan","Human","Initial import","Public Domain Database Import",,"Zaraket,H.; Saito,R.; Suzuki,Y.; Baranovich,T.; Suzuki,H.",,,"2008-02-18",,"2010-02-08",,,"Unknown","Unknown","Unknown","Unknown","Unknown",6,"M",,,,,0,,,,,"yes"
"EPI_ISL_70164","PB2: EPI243338 / PB1: EPI243339 / PA: EPI243340 / HA: EPI243341 / NP: EPI243342 / NA: EPI243343 / MP: EPI243344 / NS: EPI243345","A/Kyoto/07K316/2008","A / H1N1","seasonal","MDCK2","Asia / Japan","Human","Initial import","Public Domain Database Import",,"Zaraket,H.; Saito,R.; Suzuki,Y.; Baranovich,T.; Suzuki,H.",,,"2008-01-28",,"2010-02-08",,,"Unknown","Unknown","Unknown","Unknown","Unknown",7,"F",,,,,0,,,,,"yes"
"EPI_ISL_70160","PB2: EPI243306 / PB1: EPI243307 / PA: EPI243308 / HA: EPI243309 / NP: EPI243310 / NA: EPI243311 / MP: EPI243312 / NS: EPI243313","A/Hokkaido/07H007/2007","A / H1N1","seasonal","MDCK2","Asia / Japan","Human","Initial import","Public Domain Database Import",,"Zaraket,H.; Saito,R.; Suzuki,Y.; Baranovich,T.; Suzuki,H.",,,"2007-12-12",,"2010-02-08",,,"Unknown","Unknown","Unknown","Unknown","Unknown",4,"F",,,,,0,,,,,"yes"
"EPI_ISL_69726","PB2: EPI241686 / PB1: EPI241687 / PA: EPI241688 / HA: EPI241689 / NP: EPI241690 / NA: EPI241691 / MP: EPI241692 / NS: EPI241693","A/Barnaul/04/2009","A / H1N1","swl",,"Europe / Russian Federation","Human","Initial import","Public Domain Database Import",,"Susloparov,I.M.; Durymanov,A.G.; Shestopalov,A.M.; Drozdov,I.G.",,,"2009-12-18",,"2010-02-03",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_69710","PB2: EPI249559 / PB1: EPI249560 / PA: EPI266941 / HA: EPI241607 / NP: EPI249557 / NA: EPI241606 / MP: EPI241605 / NS: EPI249558","A/Hong Kong/33775/2009","A / H1N1","seasonal","C2/C2","Asia / China","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2010705721",,,,"2009-10-23","human case of seasonal H1N1 influenza","2010-06-08","A/BRISBANE/59/2007-LIKE (H1N1) LOW",,"Resistant","Resistant","Sensitive","Unknown","Unknown",,,,,,,0,,,,,"no"
"EPI_ISL_69300","PB2: EPI241057 / PB1: EPI241056 / PA: EPI241055 / HA: EPI241050 / NP: EPI241053 / NA: EPI241052 / MP: EPI241051 / NS: EPI241054","A/Phila/1935","A / H1N1","seasonal","M96E12","North America / United States","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"1935",,"2007-03-19",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_69051","PB2: EPI240577 / PB1: EPI240578 / PA: EPI240576 / HA: EPI240580 / NP: EPI240573 / NA: EPI240579 / MP: EPI240575 / NS: EPI240574","A/Eng/91800797/2009","A / H1N1","swl","original","Europe / United Kingdom / GLASGOW","Human","Monica Galiano (Centre for Infections, Health Protection Agency)","Centre for Infections, Health Protection Agency",,"Galiano,M.","Centre for Infections, Health Protection Agency",,"2009-04",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_69041","PB2: EPI240497 / PB1: EPI240498 / PA: EPI240496 / HA: EPI240500 / NP: EPI240493 / NA: EPI240499 / MP: EPI240495 / NS: EPI240494","A/ENG/201/2009","A / H1N1","swl","original","Europe / United Kingdom / MANCHESTER","Human","Monica Galiano (Centre for Infections, Health Protection Agency)","Centre for Infections, Health Protection Agency",,"Galiano,M.","Centre for Infections, Health Protection Agency",,"2009-05",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_69034","PB2: EPI240441 / PB1: EPI240442 / PA: EPI240440 / HA: EPI240444 / NP: EPI240437 / NA: EPI240443 / MP: EPI240439 / NS: EPI240438","A/ENG/256/2009","A / H1N1","swl","original","Europe / United Kingdom / CAMBRIDGE","Human","Monica Galiano (Centre for Infections, Health Protection Agency)","Centre for Infections, Health Protection Agency",,"Galiano,M.","Centre for Infections, Health Protection Agency",,"2009-05",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_69033","PB2: EPI240433 / PB1: EPI240434 / PA: EPI240432 / HA: EPI240436 / NP: EPI240429 / NA: EPI240435 / MP: EPI240431 / NS: EPI240430","A/ENG/204/2009","A / H1N1","swl","original","Europe / United Kingdom / LONDON","Human","Monica Galiano (Centre for Infections, Health Protection Agency)","Centre for Infections, Health Protection Agency",,"Galiano,M.","Centre for Infections, Health Protection Agency",,"2009-04",,,,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_68745","PB2: EPI239577 / PB1: EPI239576 / PA: EPI239575 / HA: EPI239579 / NP: EPI239572 / NA: EPI239578 / MP: EPI239574 / NS: EPI239573","A/North Carolina/43/2009","A / H1N1","swl","M1/C1","North America / United States / North Carolina","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2010702135",,,,"2009-10-16","human case of pandemic H1N1 influenza",,"A/CALIFORNIA/07/2009-LIKE (H1N1)V",,"Resistant","Sensitive","Sensitive","Unknown","Unknown",51,"F",,,,,,,,,,"no"
"EPI_ISL_68135","PB2: EPI237347 / PB1: EPI237348 / PA: EPI237349 / HA: EPI237350 / NP: EPI237351 / NA: EPI237352 / MP: EPI237353 / NS: EPI237354","A/Managua/4467.05/2009","A / H1N1","swl","MDCK 1","North America / Nicaragua","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-06-01",,"2010-01-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_68129","PB2: EPI237299 / PB1: EPI237300 / PA: EPI237301 / HA: EPI237302 / NP: EPI237303 / NA: EPI237304 / MP: EPI237305 / NS: EPI237306","A/California/VRDL7/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-06-17",,"2010-01-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_68109","PB2: EPI237139 / PB1: EPI237140 / PA: EPI237141 / HA: EPI237142 / NP: EPI237143 / NA: EPI237144 / MP: EPI237145 / NS: EPI237146","A/California/VRDL4/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-06-14",,"2010-01-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_68102","PB2: EPI237083 / PB1: EPI237084 / PA: EPI237085 / HA: EPI237086 / NP: EPI237087 / NA: EPI237088 / MP: EPI237089 / NS: EPI237090","A/California/VRDL32/2009","A / H1N1","swl","P0","North America / United States / California","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"2009-07-01",,"2010-01-25",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_67086","PB2: EPI234563 / PB1: EPI234564 / PA: EPI234565 / HA: EPI234566 / NP: EPI234567 / NA: EPI234568 / MP: EPI234569 / NS: EPI234570","A/Russia/61/2009","A / H1N1","swl","E1","Europe / Russian Federation","Human","Initial import","Public Domain Database Import",,"Akopian,T.A.; Alexeev,D.; Chukin,M.M.; Generozov,E.V.; Govorun,V.M.; Gribanov,O.; Ilina,E.N.; Klimova,E.A.; Kondratov,I.; Kostin,P.A.; Kostryukova,E.S.; Larin,A.E.; Lazarev,V.N.; Levitskii,S.A.; Prilipov,A.G.; Selezneva,O.V.; Yuschuk,N.D.; Zakharjevs",,,"2009-11-01",,"2010-01-21",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_66926","PB2: EPI234004 / PB1: EPI234007 / PA: EPI234002 / HA: EPI234003 / NP: EPI234006 / NA: EPI234005 / MP: EPI234008 / NS: EPI234009","A/Tver/IIV2969/2009","A / H1N1","swl",,"Europe / Russian Federation","Human","Initial import","Public Domain Database Import",,"Zhuravleva,M.M.; Prilipov,A.G.",,,"2009-11-14",,"2010-01-13",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_66647","PB2: EPI266814 / PB1: EPI266813 / PA: EPI266812 / HA: EPI232855 / NP: EPI266811 / NA: EPI232854 / MP: EPI232853 / NS: EPI266810","A/Alberta/RV2859/2009","A / H1N1","seasonal","C1/C1","North America / Canada / Alberta","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2010706807",,,,"2009-09-24","human case of seasoanl H1N1","2010-06-08",,,"Resistant","Resistant","Sensitive","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_66299","PB2: EPI253947 / PB1: EPI253946 / PA: EPI253945 / HA: EPI231446 / NP: EPI253943 / NA: EPI231445 / MP: EPI231444 / NS: EPI253944","A/Wyoming/16/2009","A / H1N1","swl","C1","North America / United States / Wyoming","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2010703321",,,,"2009-11-02","human case of pandemic H1N1 influenza","2010-04-20","A/CALIFORNIA/07/2009-LIKE (H1N1)V",,"Resistant","Sensitive","Sensitive","Unknown","Unknown",1,"F",,,,,,,,,,"no"
"EPI_ISL_66270","PB2: EPI252111 / PB1: EPI252112 / PA: EPI252110 / HA: EPI231344 / NP: EPI252107 / NA: EPI231343 / MP: EPI252109 / NS: EPI252108","A/Ayutthaya/568/2009","A / H1N1","swl","C1/C1","Asia / Thailand","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2010706894",,,,"2009-11-15","human case of pandemic H1N1 influenza","2010-04-12","A/CALIFORNIA/07/2009-LIKE (H1N1)V",,"Unknown","Sensitive","Sensitive","Unknown","Unknown",43,"M",,,,,,,,,,"no"
"EPI_ISL_66173","PB2: EPI230890 / PB1: EPI230891 / PA: EPI230892 / HA: EPI230893 / NP: EPI230894 / NA: EPI230895 / MP: EPI230896 / NS: EPI230897","A/Thailand/CU-H223/2009","A / H1N1","seasonal",,"Asia / Thailand","Human","Initial import","Public Domain Database Import",,"Thongmee,C.; Chieocharnsin,T.; Suwannakarn,K.; Theamboonlers,A.; Poovorawan,Y.",,,"2009-07-16",,"2010-01-01",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_66172","PB2: EPI230882 / PB1: EPI230883 / PA: EPI230884 / HA: EPI230885 / NP: EPI230886 / NA: EPI230887 / MP: EPI230888 / NS: EPI230889","A/Thailand/CU-H17/2009","A / H1N1","seasonal",,"Asia / Thailand","Human","Initial import","Public Domain Database Import",,"Thongmee,C.; Chieocharnsin,T.; Suwannakarn,K.; Makkoch,J.; Theamboonlers,A.; Poovorawan,Y.",,,"2009-06-18",,"2010-01-01",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_66109","PB2: EPI230639 / PB1: EPI230640 / PA: EPI230641 / HA: EPI230642 / NP: EPI230643 / NA: EPI230644 / MP: EPI230645 / NS: EPI230646","A/Wilson-Smith/33","A / H1N1","seasonal","P1","Europe / United Kingdom","Human","Initial import","Public Domain Database Import",,"The NIAID Influenza Genome Sequencing Consortium",,,"1932",,"2010-01-04",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,0,,,,,"yes"
"EPI_ISL_66108","PB2: EPI230638 / PB1: EPI230637 / PA: EPI230636 / HA: EPI230631 / NP: EPI230635 / NA: EPI230633 / MP: EPI230632 / NS: EPI230634","A/Wilson-Smith/1933","A / H1N1","seasonal",,"North America / United States","Human","Initial import","Public Domain Database Import",,"Mbawuike,I.N.; Zhang,Y.; Yamada,R.E.; Nino,D.; Bui,H.-H.; Sette,A.; Couch,R.B.",,,"1932",,"2010-01-04",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,0,,,,,"yes"
"EPI_ISL_66075","PB2: EPI230486 / PB1: EPI230487 / PA: EPI230488 / HA: EPI230489 / NP: EPI230490 / NA: EPI230491 / MP: EPI230492 / NS: EPI230493","A/Russia/191/2009","A / H1N1","swl","E1","Europe / Russian Federation","Human","Initial import","Public Domain Database Import",,"Alexeev,D.; Chukin,M.M.; Generozov,E.V.; Govorun,V.M.; Gribanov,O.; Ilina,E.N.; Klimova,E.A.; Kondratov,I.; Kostin,P.A.; Kostryukova,E.S.; Larin,A.E.; Lazarev,V.N.; Levitskii,S.A.; Prilipov,A.G.; Yuschuk,N.D.; Zakharjevskaya,N.B.",,,"2009-11-01",,"2009-12-23",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_66019","PB2: EPI230298 / PB1: EPI230299 / PA: EPI230300 / HA: EPI230301 / NP: EPI230302 / NA: EPI230303 / MP: EPI230304 / NS: EPI230305","A/Tomsk/07/2009","A / H1N1","swl",,"Europe / Russian Federation","Human","Initial import","Public Domain Database Import",,"Ternovoi,V.A.; Agafonov,A.P.; Shikov,A.N.; Sementsova,A.O.; Demina,O.K.; Sergeev,A.A.; Drozdov,I.G.",,,"2009",,"2009-12-30",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_65882","PB2: EPI257200 / PB1: EPI257199 / PA: EPI257198 / HA: EPI230111 / NP: EPI257196 / NA: EPI230110 / MP: EPI257195 / NS: EPI257197","A/SHIGA/44/2009","A / H1N1","swl","MDCK 1","Asia / Japan","Human","Hong Xu (National Institute of Infectious Diseases (NIID))","National Institute of Infectious Diseases (NIID)","185","Ujike,Makoto; Kato,Yumiko; Oguchi,Akio; Fujita,Nobuyuki; Obuchi,Masatsugu; Tashiro,Masato; Odagir,Takato",,,"2009-09-20","Sequence analysis was cooperation with National Institute of Technology Evalution Tokyo Japan","2010-05-14",,,"Unknown","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_65879","PB2: EPI257182 / PB1: EPI257181 / PA: EPI257180 / HA: EPI230105 / NP: EPI257177 / NA: EPI230104 / MP: EPI257176 / NS: EPI257179","A/OSAKA/2031/2009","A / H1N1","swl","CK2","Asia / Japan","Human","Hong Xu (National Institute of Infectious Diseases (NIID))","National Institute of Infectious Diseases (NIID)","185","Ujike,Makoto; Kato,Yumiko; Oguchi,Akio; Fujita,Nobuyuki; Obuchi,Masatsugu; Tashiro,Masato; Odagir,Takato",,,"2009-09-09","Sequence analysis was cooperation with National Institute of Technology Evalution Tokyo Japan","2010-05-14",,,"Unknown","Sensitive","Sensitive","Unknown","Unknown",,,,,,,,,,,,"no"
"EPI_ISL_65720","PB2: EPI229762 / PB1: EPI229763 / PA: EPI229764 / HA: EPI229765 / NP: EPI229766 / NA: EPI229767 / MP: EPI229768 / NS: EPI229769","A/Taiwan/156/2009","A / H1N1","swl",,"Asia / Taiwan, Province of China","Human","Initial import","Public Domain Database Import",,"Tsao,K.-C.; Huang,Y.-L.; Mok,C.-K.; Huang,C.-G.; Lin,T.-Y.; Shih,S.-R.",,,"2009-09-18",,"2009-12-21",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_65719","PB2: EPI229754 / PB1: EPI229755 / PA: EPI229756 / HA: EPI229757 / NP: EPI229758 / NA: EPI229759 / MP: EPI229760 / NS: EPI229761","A/Taiwan/143/2009","A / H1N1","swl",,"Asia / Taiwan, Province of China","Human","Initial import","Public Domain Database Import",,"Tsao,K.-C.; Huang,Y.-L.; Mok,C.-K.; Huang,C.-G.; Lin,T.-Y.; Shih,S.-R.",,,"2009-09-15",,"2009-12-21",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_65109","PB2: EPI228203 / PB1: EPI228202 / PA: EPI228201 / HA: EPI228196 / NP: EPI228199 / NA: EPI228198 / MP: EPI228197 / NS: EPI228200","A/Sendai/TU70/2008","A / H1N1","seasonal","Canis lupus familiaris MDCK cells","Asia / Japan","Human","Initial import","Public Domain Database Import",,"Furuse,Y.; Suzuki,A.; Oshitani,H.",,,"2008",,"2009-12-21",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,0,,,,,"yes"
"EPI_ISL_65108","PB2: EPI228195 / PB1: EPI228194 / PA: EPI228193 / HA: EPI228188 / NP: EPI228191 / NA: EPI228190 / MP: EPI228189 / NS: EPI228192","A/Sendai/TU60/2009","A / H1N1","seasonal","Canis lupus familiaris MDCK cells","Asia / Japan","Human","Initial import","Public Domain Database Import",,"Furuse,Y.; Suzuki,A.; Oshitani,H.",,,"2009",,"2009-12-18",,,"Unknown","Unknown","Unknown","Unknown","Unknown",,,,,,,,,,,,"yes"
"EPI_ISL_65022","PB2: EPI227808 / PB1: EPI227809 / PA: EPI227807 / HA: EPI227811 / NP: EPI227804 / NA: EPI227810 / MP: EPI227806 / NS: EPI227805","A/Rhode Island/18/2009","A / H1N1","swl","R1/C1","North America / United States / Rhode Island","Human","Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)","Centers for Disease Control and Prevention","2010701589",,,,"2009-10-27","human case of pandemic H1N1 influenza","2010-04-28","A/CALIFORNIA/07/2009-LIKE (H1N1)V",,"Resistant","Sensitive","Sensitive","Unknown","Unknown",12,"F",,,,,,,,,,"no"
